item_id,product_name,category,occasion,body_type_fit,color,price,trend_score,sustainability_score,audience,target_market,fit,pattern,material
10274563,Parx Men White Solid Sneakers,footwear,casual,all,White,1999,5,5,adult,men,unknown,solid,unknown
1027083,Sonari Pack of 2 Full-Coverage T-shirt Bras cristina,top,casual,all,,920,5,5,adult,unisex,unknown,unknown,unknown
10274313,INVU Women Black Square Sunglasses B2900C,accessory,casual,all,Black,2016,5,6,adult,women,unknown,unknown,unknown
10270919,Flying Machine Women Blue Straight Fit Mid-Rise Clean Look Stretchable Jeans,bottom,casual,all,Blue,719,5,5,adult,women,straight,unknown,unknown
10266699,ONLY Women Navy Blue & Mustard Brown Regular Fit Striped Casual Shirt,top,casual,all,Blue,1119,5,5,adult,women,regular,striped,unknown
10261993,Belle Fille Women Black & White Printed Round Neck T-shirt,top,casual,all,Black,499,5,5,adult,women,unknown,printed,unknown
10266315,Saree mall Grey & Green Floral Print Saree,one_piece,casual,all,Green,1061,5,5,adult,unisex,unknown,solid,unknown
10274433,Calvin Klein Jeans Men Blue Athletic Taper Fit Mid-Rise Clean Look Stretchable Jeans 056,bottom,casual,all,Blue,7799,5,5,adult,men,unknown,unknown,unknown
10265867,CAT Grey Iris 20'' Cabin Trolley Suitcase,footwear,casual,all,Grey,4549,5,5,adult,unisex,unknown,unknown,unknown
10263037,Ishin Women Off-White & Pink Block Print Kurta with Palazzos & Dupatta,top,casual,all,White,1397,5,5,adult,women,unknown,solid,unknown
10266979,Levis Men Brown Solid Sneakers,footwear,casual,all,Brown,1399,5,5,adult,men,unknown,solid,leather
10261773,Mochi Women Gold-Toned Solid Kitten Heels,footwear,casual,all,Gold,1014,5,5,adult,women,unknown,solid,unknown
10267803,Calvin Klein Jeans Men White Solid Round Neck T-shirt,bottom,casual,all,White,1559,5,5,adult,men,unknown,solid,unknown
10262311,Puma Unisex Blue Flexracer Sneakers,footwear,casual,all,Blue,2024,5,5,adult,unisex,unknown,unknown,unknown
10262867,Pepe Jeans Men Blue Vapour Tapered Fit Low-Rise Clean Look Stretchable Jeans,bottom,casual,all,Blue,1999,5,5,adult,men,unknown,unknown,denim
10274099,ONLY Multicoloured Striped Playsuit,accessory,casual,all,Red,1199,5,5,adult,unisex,unknown,striped,unknown
10266917,Levis Men Brown Sneakers,footwear,casual,all,Brown,3999,5,5,adult,men,unknown,unknown,leather
10274907,Calvin Klein Jeans Men Blue Solid Polo Collar T-shirt,bottom,casual,all,Blue,2759,5,5,adult,men,unknown,solid,unknown
10262863,Pepe Jeans Men Blue Vapour Slim Fit Low-Rise Clean Look Stretchable Jeans,bottom,casual,all,Blue,1299,5,5,adult,men,slim,unknown,unknown
10261879,Belle Fille Women White & Navy Blue Printed Maxi Dress,one_piece,casual,all,Blue,879,5,5,adult,women,unknown,printed,unknown
10267697,Calvin Klein Jeans Men White Slim Fit Printed Round Neck T-shirt,bottom,casual,all,White,1979,5,5,adult,men,slim,printed,unknown
10263061,Ishin Women Coral Red Embellished Kurta with Palazzos & Dupatta,top,casual,all,Red,1424,5,6,adult,women,unknown,solid,unknown
10264231,Pepe Jeans Men Blue & Black Regular Fit Checked Casual Shirt,bottom,casual,all,Blue,1099,5,5,adult,men,regular,checked,unknown
10268171,Calvin Klein Jeans Men Grey Printed Round Neck T-shirt,bottom,casual,all,Grey,1649,5,5,adult,men,unknown,printed,unknown
10261723,Mochi Women Gold-Toned Solid Sandals,footwear,casual,all,Gold,1014,5,5,adult,women,unknown,solid,unknown
10266279,Saree mall Grey & Pink Printed Saree,one_piece,casual,all,Pink,1199,5,5,adult,unisex,unknown,printed,unknown
10264575,Saadgi Women Red & White Chikankari Embroidered Handloom Sheer Straight Kurta,top,casual,all,Red,1350,5,5,adult,women,unknown,unknown,unknown
10267763,Calvin Klein Jeans Men White & Green Solid Round Neck T-shirt,bottom,casual,all,Green,2399,5,5,adult,men,unknown,solid,unknown
10267633,Calvin Klein Jeans Men White & Black Colourblocked Monochrome T-shirt,bottom,casual,all,Black,1799,5,5,adult,men,unknown,unknown,cotton
10268461,Calvin Klein Jeans Men Black Solid Polo T-shirt,bottom,casual,all,Black,2999,5,5,adult,men,unknown,solid,unknown
10268385,Calvin Klein Jeans Men Grey & Black Colourblocked Polo Collar T-shirt,bottom,casual,all,Black,2399,5,5,adult,men,unknown,unknown,unknown
10274779,American Crew Men Grey Solid Polo Collar T-shirt,top,casual,all,Grey,659,5,5,adult,men,unknown,solid,unknown
10267945,Calvin Klein Jeans Men Black Printed Round Neck T-shirt,bottom,casual,all,Black,1679,5,5,adult,men,unknown,printed,unknown
10262947,Pepe Jeans Men Blue Slim Fit Low-Rise Clean Look Stretchable Jeans,bottom,casual,all,Blue,1299,5,5,adult,men,slim,unknown,unknown
1027086,Sonari Pack of 2 Full-Coverage T-shirt Bras cristina,top,casual,all,,940,5,5,adult,unisex,unknown,unknown,unknown
10261713,Mochi Women White Solid Heels,footwear,casual,all,White,1393,5,5,adult,women,unknown,solid,unknown
10267813,Calvin Klein Jeans Men White Printed Round Neck T-shirt,bottom,casual,all,White,2399,5,5,adult,men,unknown,printed,unknown
10271357,Nike Men Black French Terry NSW CLUB Solid Joggers,bottom,casual,all,Black,2026,5,5,adult,men,unknown,solid,unknown
10262413,Ives Women Navy Blue & Golden Printed A-Line Kurta,top,casual,pear,Blue,764,5,5,adult,women,unknown,printed,unknown
10266919,Levis Men White Lace-Up Sneakers,footwear,casual,all,White,5499,5,5,adult,men,unknown,unknown,unknown
10262137,Puma Men Blue Textile Carson 2 Nature Knit Mid-Top Running Shoes,footwear,casual,all,Blue,2249,5,5,adult,men,unknown,unknown,unknown
10262895,Pepe Jeans Men Blue Seamus Soho Skinny Fit Low-Rise Clean Look Stretchable Jeans,bottom,casual,all,Blue,1799,5,5,adult,men,skinny,unknown,unknown
10268463,Calvin Klein Jeans Men Grey Printed Round Neck T-shirt,bottom,casual,all,Grey,2159,5,5,adult,men,unknown,printed,unknown
10265263,Pepe Jeans Men Maroon Printed Round Neck T-shirt,bottom,casual,all,Maroon,899,5,5,adult,men,slim,printed,unknown
10267871,Calvin Klein Jeans Men Black Slim Fit Self Design Casual Shirt,bottom,casual,all,Black,3359,5,5,adult,men,slim,self_design,unknown
10268335,Calvin Klein Jeans Men Blue Slim Fit Casual Shirt,bottom,casual,all,Blue,3599,5,5,adult,men,slim,solid,unknown
10274051,ONLY Women Navy Blue & White Checked Cinched Waist Top,top,casual,all,Blue,919,5,5,adult,women,unknown,checked,unknown
10263095,Ishin Women Peach-Coloured Solid Kurta with Palazzos & Dupatta,top,casual,all,Red,1349,5,5,adult,women,unknown,solid,unknown
10268437,Calvin Klein Jeans Men Grey & Rust Red Pure Cotton Slim Fit Checked Casual Shirt,bottom,casual,all,Red,3359,5,5,adult,men,slim,checked,cotton
10262169,Puma Men Grey Gamble XT IDP Mesh Sneakers,footwear,casual,all,Grey,1999,5,5,adult,men,unknown,unknown,unknown
10268415,Calvin Klein Jeans Men Black Solid Round Neck T-shirt,bottom,casual,all,Black,2799,5,5,adult,men,unknown,solid,unknown
10274339,Metro Men Tan Brown Leather Comfort Sandals,footwear,casual,all,Brown,2690,5,5,adult,men,unknown,unknown,leather
10264519,Saadgi Women Maroon Chikankari Embroidered Sheer Straight Kurta,top,casual,all,Red,1375,5,5,adult,women,unknown,unknown,unknown
10262869,Pepe Jeans Men Grey Slim Fit Vapour Low-Rise Clean Look Stretchable Jeans,bottom,casual,all,Grey,1649,5,5,adult,men,slim,unknown,unknown
10274275,INVU Men Rectangle Sunglasses T1902B,accessory,casual,all,,1922,5,6,adult,men,unknown,unknown,unknown
10265977,Jompers Women Beige & Red Printed A-Line Kurta,top,casual,pear,Red,631,5,5,adult,women,unknown,printed,unknown
10266491,Moda Rapido Men Black & Teal Blue Colourblocked Round Neck T-shirt,top,casual,all,Blue,299,5,5,adult,men,unknown,unknown,unknown
10266737,ONLY Women Red & White Regular Fit Printed Casual Shirt,top,casual,all,Red,919,5,5,adult,women,regular,printed,unknown
1027085,Sonari Pack of 2 Full-Coverage T-shirt Bras cristina,top,casual,all,,920,5,5,adult,unisex,unknown,unknown,unknown
10266841,Levis Men Navy Blue Slip-On Sneakers,footwear,casual,all,Blue,2799,5,5,adult,men,unknown,unknown,leather
10266711,ONLY Women Brown & Burgundy Colourblocked Pullover Sweater,top,casual,all,Brown,719,5,5,adult,women,unknown,unknown,unknown
10261557,Ahalyaa Women Green & Black Printed Straight Kurta,top,casual,all,Green,756,5,5,adult,women,unknown,printed,unknown
1026957,Sonari Pack of 2 Full-Coverage T-shirt Bras catwalk,top,casual,all,,780,5,5,adult,unisex,unknown,unknown,unknown
10263021,Ira Soleil Women Red Solid Bardot Top,top,casual,all,Red,699,5,5,adult,women,unknown,solid,unknown
10262323,Puma Unisex Navy Blue Nucleus Run Peacoat-Silver Sneakers,footwear,casual,all,Blue,2749,5,5,adult,unisex,unknown,unknown,unknown
10273997,ONLY Women Green Self Design Cinched Waist Top,top,casual,all,Green,719,5,5,adult,women,unknown,self_design,unknown
10262025,Belle Fille Women Navy Blue & Pink Striped Top,top,casual,all,Blue,599,5,5,adult,women,unknown,striped,unknown
10262251,Puma Unisex Black Flexracer SL Sneakers,footwear,casual,all,Black,4499,5,5,adult,unisex,unknown,unknown,unknown
10264141,Pepe Jeans Men Navy Blue & Yellow Regular Fit Checked Hooded Casual Shirt,bottom,casual,all,Blue,1399,5,5,adult,men,regular,checked,unknown
10268173,Calvin Klein Jeans Men White Solid Polo Collar T-shirt,bottom,casual,all,White,2999,5,5,adult,men,unknown,solid,unknown
10266883,Levis Men Olive Green Sneakers,footwear,casual,all,Green,5999,5,5,adult,men,unknown,unknown,unknown
10267963,Calvin Klein Jeans Men White Solid Polo Collar T-shirt,bottom,casual,all,White,2759,5,5,adult,men,unknown,solid,unknown
10261317,612 league Boys Blue Regular Fit Mid-Rise Clean Look Jeans,bottom,casual,all,Blue,822,5,5,kids,men,regular,unknown,unknown
10273991,ONLY Women Navy Blue & White Printed Off-Shoulder Basic Jumpsuit,one_piece,casual,all,Blue,1399,5,5,adult,women,unknown,printed,unknown
10270979,Flying Machine Women Blue Straight Fit Mid-Rise Clean Look Stretchable Cropped Jeans,bottom,casual,all,Blue,759,6,5,adult,women,straight,unknown,unknown
10274279,INVU Men Green Rectangle Sunglasses B2911B,accessory,casual,all,Green,2016,5,6,adult,men,unknown,unknown,unknown
10274469,Calvin Klein Jeans Men Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans,bottom,casual,all,Blue,4799,5,5,adult,men,slim,unknown,unknown
10265043,Pepe Jeans Men Blue Printed Slim Cotton Round Neck T-shirt,bottom,casual,all,Blue,499,5,5,adult,men,unknown,printed,cotton
10261867,Belle Fille Women Maroon Solid Top,top,casual,all,Maroon,599,5,5,adult,women,unknown,solid,unknown
10266731,ONLY Women Red & Black Colourblocked Sweater,top,casual,all,Red,719,5,5,adult,women,unknown,unknown,unknown
10266813,Levis Men Navy Blue & Beige Colourblocked Slip-On Sneakers,footwear,casual,all,Blue,2799,5,5,adult,men,unknown,unknown,unknown
10268499,Calvin Klein Jeans Men Green Self Design Round Neck T-shirt,bottom,casual,all,Green,2159,5,5,adult,men,unknown,self_design,unknown
10261921,Belle Fille Women Sea Green Solid A-Line Dress,one_piece,casual,pear,Green,759,5,5,adult,women,unknown,solid,unknown
10263213,Pepe Jeans Men Beige Slim Fit Chinos Trousers,bottom,casual,all,Beige,1399,5,5,adult,men,slim,solid,unknown
10264649,Pepe Jeans Men Black Solid Round Neck T-shirt,bottom,casual,all,Black,649,5,5,adult,men,slim,solid,unknown
10268555,Calvin Klein Jeans Men Khaki Regular Fit Solid Regular Trouders,bottom,casual,all,Khaki,4799,5,5,adult,men,regular,solid,unknown
10274069,ONLY Women Burgundy Solid Regular Top,top,casual,all,Burgundy,719,5,5,adult,women,unknown,solid,unknown
10274761,American Crew Men Charcoal Grey Solid Tailored Jacket,top,casual,all,Red,999,5,5,adult,men,unknown,solid,unknown
10265383,Kraus Jeans Women Blue Solid High Rise Paper Bag Trousers with Belt,bottom,casual,pear,Blue,1499,6,5,adult,women,unknown,solid,unknown
10261729,Mochi Women Black Solid Heels,footwear,casual,all,Black,1194,5,5,adult,women,unknown,solid,unknown
1027076,Sonari Pack of 2 Full-Coverage T-shirt Bras cristina,top,casual,all,,940,5,5,adult,unisex,unknown,unknown,unknown
10267917,Calvin Klein Jeans Men White Printed Round Neck T-shirt,bottom,casual,all,White,1799,5,5,adult,men,unknown,printed,unknown
10267995,Calvin Klein Jeans Men Black Solid Round Neck T-shirt,bottom,casual,all,Black,2399,5,5,adult,men,unknown,solid,unknown
10265487,Miss Chase Women Black Solid Basic Jumpsuit,one_piece,casual,all,Black,1999,5,5,adult,women,unknown,solid,unknown
10274065,ONLY Women Pink Floral Print A-line Top,top,casual,pear,Pink,799,5,5,adult,women,unknown,floral,unknown
10262837,Pepe Jeans Men Blue Vapour Slim Fit Low-Rise Clean Look Stretchable Jeans,bottom,casual,all,Blue,1799,5,5,adult,men,slim,unknown,unknown
10275089,Vero Moda Women Blue Skinny Fit Mid-Rise Clean Look Jeans,bottom,casual,all,Blue,1399,5,5,adult,women,skinny,unknown,unknown
10261619,612 league Boys White & Red Regular Fit Printed Casual Shirt,top,casual,all,Red,602,5,5,kids,men,regular,printed,unknown
10274013,ONLY Women Beige Solid Boxy Top,top,casual,rectangle,Beige,699,5,5,adult,women,unknown,solid,unknown
10267699,Calvin Klein Jeans Men Red & White Pure Cotton Checked Casual Shirt,bottom,casual,all,Red,3599,5,5,adult,men,unknown,checked,cotton
10261849,Belle Fille Women Peach-Coloured Accordian Pleats Top,top,casual,all,Red,499,5,5,adult,women,unknown,solid,unknown
10261559,Ahalyaa Women Cream-Coloured Printed Straight Kurta,top,casual,all,Red,762,5,5,adult,women,unknown,printed,unknown
10267513,Marvel by Wear Your Mind Women White Printed Round Neck T-shirt,top,casual,all,White,539,5,5,adult,women,unknown,printed,unknown
10268869,ESPRIT Men Blue Slim Fit Self Design Casual Shirt,top,casual,all,Blue,2024,5,5,adult,men,slim,self_design,unknown
10262161,Puma Men Black Mesh Mid-Top Brisk FR IDP Sneakers,footwear,casual,all,Black,1799,5,5,adult,men,unknown,unknown,unknown
10265445,Miss Chase Women White Solid Basic Jumpsuit,one_piece,casual,all,White,899,5,5,adult,women,unknown,solid,unknown
10262781,Pepe Jeans Men Beige Slim Fit Solid Regular Trousers,bottom,casual,all,Beige,1899,5,5,adult,men,slim,solid,denim
10264389,Pepe Jeans Men Red & Blue Regular Fit Checked Casual Shirt,bottom,casual,all,Blue,1199,5,5,adult,men,regular,checked,unknown
10268249,Calvin Klein Jeans Men White Solid T-shirt,bottom,casual,all,White,2399,5,5,adult,men,unknown,solid,unknown
10266959,Levis Men Brown Solid Leather Mid-Top Flat Boots,footwear,casual,all,Brown,5849,5,5,adult,men,unknown,solid,leather
10266521,Ishin Women Grey Foil Print Kurta with Palazzos,top,casual,all,Grey,1687,5,5,adult,women,unknown,solid,unknown
10266889,Levis Men Black Sneakers,footwear,casual,all,Black,2799,5,5,adult,men,unknown,unknown,leather
10268061,Calvin Klein Jeans Men Blue Pure Cotton Colourblocked Chambray Casual Shirt,bottom,casual,all,Blue,3959,5,5,adult,men,unknown,unknown,cotton
10264215,Pepe Jeans Men Blue Regular Fit Chambray Solid Casual Shirt,bottom,casual,all,Blue,1199,5,5,adult,men,regular,solid,unknown
10264323,Pepe Jeans Men Olive Green & Navy Blue Regular Fit Printed Casual Shirt,bottom,casual,all,Blue,1299,5,5,adult,men,regular,printed,unknown
10268423,Calvin Klein Jeans Men White & Blue Slim Fit Checked Casual Shirt,bottom,casual,all,Blue,3599,5,5,adult,men,slim,checked,unknown
10268003,Calvin Klein Jeans Men White Solid Round Neck T-shirt,bottom,casual,all,White,1559,5,5,adult,men,unknown,solid,unknown
10262053,Puma Men Grey Sports Sandals,footwear,casual,all,Grey,1819,5,5,adult,men,unknown,unknown,unknown
10268477,Calvin Klein Jeans Men Black & Red Regular Fit Checked Casual Shirt,bottom,casual,all,Red,2529,5,5,adult,men,regular,checked,unknown
10263197,Pepe Jeans Men Black Solid Slim Fit Denim Shorts,bottom,casual,all,Black,1299,5,5,adult,men,slim,solid,denim
10262109,Puma Men Navy Blue Mesh Mid-Top Dash IDP Sneakers,footwear,casual,all,Blue,1799,5,5,adult,men,unknown,unknown,unknown
10267589,Twisha Girls Teal Blue & Pink Printed Brocade Weave Basic Jumpsuit,one_piece,casual,all,Blue,1259,5,5,kids,women,unknown,printed,unknown
10273987,ONLY Women Red & Black Shirt Dress,one_piece,casual,all,Red,944,5,5,adult,women,unknown,checked,unknown
1027074,Sonari Pack of 2 Full-Coverage T-shirt Bras cristina,top,casual,all,,940,5,5,adult,unisex,unknown,unknown,unknown
10262117,Puma Men Navy Blue Metal Knit Mesh Running Shoes,footwear,casual,all,Blue,2249,5,5,adult,men,unknown,unknown,unknown
10274015,ONLY Women Grey & Black Self Design A-Line Dress,one_piece,casual,pear,Black,874,5,5,adult,women,unknown,self_design,unknown
10263017,Ira Soleil Women Grey Solid Sheer Bardot Top,top,casual,all,Grey,699,5,5,adult,women,unknown,solid,unknown
10267939,Calvin Klein Jeans Men Blue Printed Polo T-shirt,bottom,casual,all,Blue,2759,5,5,adult,men,unknown,printed,unknown
10261801,Mochi Women Black Solid Sandals,footwear,casual,all,Black,1194,5,5,adult,women,unknown,solid,unknown
10261963,Belle Fille Women Blue Solid Layered Bardot Top,top,casual,all,Blue,599,5,5,adult,women,unknown,solid,unknown
10270099,ESPRIT Women Black Regular Fit Solid Cropped Trousers,bottom,casual,all,Black,1399,6,5,adult,women,regular,solid,unknown
10265935,Jompers Women Green & Blue Printed A-Line Kurta,top,casual,pear,Blue,1299,5,5,adult,women,unknown,printed,unknown
10266877,Levis Men Brown Sneakers,footwear,casual,all,Brown,839,5,5,adult,men,unknown,unknown,leather
10268279,Calvin Klein Jeans Men White Printed Round Neck T-shirt,bottom,casual,all,White,2399,5,5,adult,men,unknown,printed,unknown
10274003,ONLY Women Maroon Solid Biker Jacket,top,casual,all,Maroon,4499,5,5,adult,women,unknown,solid,polyester
10260611,MISH Women Green & White Comfort Loose Fit Striped Culottes,bottom,casual,pear,Green,1019,5,5,adult,women,unknown,striped,unknown
10266893,Levis Men Yellow Solid Leather Mid-Top Flat Boots,footwear,casual,all,Yellow,8999,5,5,adult,men,unknown,solid,leather
10266945,Levis Women Silver-Toned Sneakers,footwear,casual,all,Silver,3499,5,5,adult,women,unknown,unknown,leather
10262003,Belle Fille Women Blue & White Striped Cinched Waist Top,top,casual,all,Blue,599,5,5,adult,women,unknown,striped,unknown
10262407,Ives Women Navy Blue Solid Shirt Style Top,top,casual,all,Blue,604,5,5,adult,women,unknown,solid,unknown
10268507,Calvin Klein Jeans Men Blue Slim Fit Solid Casual Shirt,bottom,casual,all,Blue,2999,5,5,adult,men,slim,solid,unknown
10267857,Calvin Klein Jeans Men Black Solid Round Neck T-shirt,bottom,casual,all,Black,2579,5,5,adult,men,unknown,solid,unknown
10274503,Calvin Klein Jeans Men Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans,bottom,casual,all,Blue,4799,5,5,adult,men,slim,unknown,unknown
10264865,Pepe Jeans Men Red Printed Round Neck T-shirt,bottom,casual,all,Red,499,5,5,adult,men,slim,printed,unknown
10261927,Belle Fille Women Mustard Yellow Solid Top,top,casual,all,Yellow,599,5,5,adult,women,unknown,solid,unknown
10265325,Pepe Jeans Men Red Solid Polo Collar T-shirt,bottom,casual,all,Red,899,5,5,adult,men,regular,solid,unknown
10265369,Kraus Jeans Women Beige & Green Printed Casual Shirt,bottom,casual,all,Green,649,5,5,adult,women,unknown,printed,unknown
10266329,Saree mall Grey Printed Saree,one_piece,casual,all,Grey,1072,5,5,adult,unisex,unknown,solid,unknown
10268365,Calvin Klein Jeans Men Navy Blue & Purple Slim Fit Checked Formal Shirt,bottom,casual,all,Blue,3359,5,5,adult,men,slim,checked,unknown
10264063,Pepe Jeans Men Navy Blue & Off-White Regular Fit Printed Casual Shirt,bottom,casual,all,Blue,999,5,5,adult,men,regular,printed,unknown
10275137,Vero Moda Women Black Solid Boxy Top with Lace Detail,top,casual,rectangle,Black,1049,5,5,adult,women,unknown,solid,unknown
10265887,CAT Grey Armis 20'' Cabin Trolley Suitcase,footwear,casual,all,Grey,3849,5,5,adult,unisex,unknown,textured,unknown
10266929,Levis Men Navy Blue Sneakers,footwear,casual,all,Blue,3999,5,5,adult,men,unknown,unknown,unknown
10274477,Calvin Klein Jeans Men Navy Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans,bottom,casual,all,Blue,5999,5,5,adult,men,slim,unknown,unknown
10268301,Calvin Klein Jeans Men Black & White Regular Fit Checked Casual Shirt,bottom,casual,all,Black,3359,5,5,adult,men,regular,checked,unknown
10264429,Pepe Jeans Men Rust Red Regular Fit Solid Casual Linen Shirt,bottom,casual,all,Red,1499,5,6,adult,men,regular,solid,linen
10267007,Levis Men White Sneakers,footwear,casual,all,White,2799,5,5,adult,men,unknown,unknown,leather
10262143,Puma Men Black One 19.4 FG AG Synthetic Football Shoes,footwear,casual,all,Black,3399,5,5,adult,men,unknown,unknown,unknown
10267843,Calvin Klein Jeans Men Blue Casual Shirt,bottom,casual,all,Blue,4799,5,5,adult,men,unknown,solid,unknown
10268315,Calvin Klein Jeans Men Blue Regular Fit Solid Casual Denim Shirt,bottom,casual,all,Blue,4199,5,5,adult,men,regular,solid,denim
10274419,ONLY Women Blue Daisy Push Up Skinny Fit Mid-Rise Clean Look Stretchable Cropped Jeans,bottom,casual,all,Blue,799,6,5,adult,women,skinny,unknown,unknown
10268077,Calvin Klein Jeans Men Pink & White Striped Polo Collar T-shirt,bottom,casual,all,White,2759,5,5,adult,men,unknown,striped,unknown
10268825,BownBee Girls Green & Yellow Jacquard Woven Design Kurti with Dhoti Pants,bottom,casual,pear,Green,1299,5,5,kids,women,unknown,solid,unknown
10265133,Pepe Jeans Men Off-White Printed Round Neck T-shirt,bottom,casual,all,White,599,5,5,adult,men,unknown,printed,unknown
10268157,Calvin Klein Jeans Men Black Printed Round Neck T-shirt,bottom,casual,all,Black,4599,5,5,adult,men,unknown,printed,unknown
10266863,Levis Men Brown Solid Declan 2.0 Sneakers,footwear,casual,all,Brown,3499,5,5,adult,men,unknown,solid,leather
10261295,612 league Boys Orange & Navy Blue Checked Casual Shirt With a T-shirt,top,casual,all,Blue,739,5,5,kids,men,unknown,checked,unknown
10266901,Levis Men Navy Blue Sneakers,footwear,casual,all,Blue,2799,5,5,adult,men,unknown,unknown,leather
10270903,Flying Machine Women Black Twiggy Super Skinny Fit Mildly Distressed Stretchable Jeans,bottom,casual,all,Black,999,5,5,adult,women,skinny,unknown,unknown
10264249,Pepe Jeans Men Olive Green & Navy Blue Regular Fit Printed Casual Shirt,bottom,casual,all,Blue,1099,5,5,adult,men,regular,printed,unknown
10268201,Calvin Klein Jeans Men Black Solid Round Neck T-shirt,bottom,casual,all,Black,1979,5,5,adult,men,unknown,solid,unknown
10271659,Indian Terrain Men Khaki Urban Slim Tapered Fit Self Design Regular Trousers,bottom,casual,all,Red,1559,5,5,adult,men,unknown,self_design,unknown
10270933,Flying Machine Women Blue Skinny Fit High-Rise Clean Look Stretchable Jeans,bottom,casual,pear,Blue,1299,5,5,adult,women,skinny,unknown,unknown
10268809,Calvin Klein Jeans Men Black Printed Sweatshirt,bottom,casual,all,Black,6999,5,5,adult,men,unknown,printed,unknown
10266857,Levis Men Black Sneakers,footwear,casual,all,Black,2999,5,5,adult,men,unknown,unknown,leather
10267681,Calvin Klein Jeans Men Green Printed Round Neck T-shirt,bottom,casual,all,Green,1979,5,5,adult,men,unknown,printed,unknown
10274101,ONLY Women Yellow Floral Printed Maxi Dress,one_piece,casual,all,Yellow,1119,5,5,adult,women,unknown,printed,unknown
10274459,Calvin Klein Jeans Men Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans,bottom,casual,all,Blue,5399,5,5,adult,men,slim,unknown,unknown
10261985,Belle Fille Women Black Lace Detail Sheath Dress,one_piece,casual,all,Black,639,5,5,adult,women,unknown,solid,unknown
10266949,Levis Men Navy Blue Lace-Up Sneakers,footwear,casual,all,Blue,2799,5,5,adult,men,unknown,unknown,leather
10270967,Flying Machine Women Blue Veronica Skinny Fit Mid-Rise Clean Look Stretchable Jeans,bottom,casual,all,Blue,854,5,5,adult,women,skinny,unknown,unknown
10266785,Levis Men Navy Blue Sneakers,footwear,casual,all,Blue,2799,5,5,adult,men,unknown,unknown,leather
10274645,ONLY Women Rose Solid Round Neck T-shirt,top,casual,all,Rose,599,5,5,adult,women,unknown,solid,unknown
10262259,Puma Unisex Black Flexracer Sneakers,footwear,casual,all,Black,2024,5,5,adult,unisex,unknown,unknown,unknown
10265303,Pepe Jeans Men Charcoal Grey Solid Polo T-shirt,bottom,casual,all,Grey,749,5,5,adult,men,regular,solid,unknown
10274603,Park Avenue Men Blue Textured Loafers,footwear,casual,all,Blue,2999,5,5,adult,men,unknown,textured,unknown
10264901,Pepe Jeans Men White Printed Round Neck T-shirt,bottom,casual,all,White,449,5,5,adult,men,unknown,printed,unknown
10262085,Puma Men Black Textile Mid-Top Running NRGY Neko Turbo Shoes,footwear,casual,all,Black,3299,5,5,adult,men,unknown,unknown,unknown
10275099,Vero Moda Women White & Black Striped Shirt Dress,one_piece,casual,pear,Black,1049,5,5,adult,women,unknown,striped,unknown
10268119,Calvin Klein Jeans Men White Printed T-shirt,bottom,casual,all,White,1559,5,5,adult,men,unknown,printed,unknown
10265461,Miss Chase Women Solid Mustard Yellow Sheath Dress,one_piece,casual,all,Yellow,849,5,5,adult,women,unknown,solid,unknown
10274211,Ishin Women Mustard Yellow Embroidered Straight Kurta,top,casual,all,Red,1349,5,5,adult,women,unknown,unknown,unknown
10265231,Pepe Jeans Men Grey Printed Pure Cotton Slim Round Neck T-shirt,bottom,casual,all,Grey,599,5,5,adult,men,unknown,printed,cotton
10268427,Calvin Klein Jeans Men Black Printed Round Neck T-shirt,bottom,casual,all,Black,1979,5,5,adult,men,unknown,printed,unknown
10261907,Belle Fille Women Black Solid High-Low Semi-Sheer Top,top,casual,all,Black,499,5,5,adult,women,unknown,solid,unknown
10261263,612 League Boys Grey Solid Joggers,bottom,casual,all,Grey,629,5,5,kids,men,unknown,solid,unknown
10275131,Vero Moda Women Black & White Striped Bardot Top,top,casual,all,Black,874,5,5,adult,women,unknown,striped,unknown
10274047,ONLY Women White Solid Regular Crushed Effect Top,top,casual,all,White,919,5,5,adult,women,unknown,solid,unknown
10274105,ONLY Women Burgundy Slim Fit Solid Peg Trousers,bottom,casual,all,Burgundy,979,5,5,adult,women,slim,solid,unknown
10274041,ONLY Women White & Red Checked Top,top,casual,all,Red,919,5,5,adult,women,unknown,checked,unknown
10266743,ONLY Women Green Solid Sweater,top,casual,all,Green,699,5,5,adult,women,unknown,solid,unknown
10262307,Puma Unisex Black Smash v2 Mid L Sneakers,footwear,casual,all,Black,3149,5,5,adult,unisex,unknown,unknown,unknown
10261997,Belle Fille Women White & Blue Striped Blouson Top,top,casual,all,Blue,599,5,5,adult,women,unknown,striped,unknown
10269809,DOROTHY PERKINS Women Black Regular Fit Textured Cropped Trousers,bottom,casual,all,Red,871,6,5,adult,women,regular,textured,unknown
10275101,Vero Moda Women White Striped A-Line Top,top,casual,pear,White,874,5,5,adult,women,unknown,striped,unknown
10261861,Belle Fille Women Navy Blue Solic Maxi Dress,one_piece,casual,pear,Blue,959,5,5,adult,women,unknown,solid,unknown
10266705,ONLY Women White & Navy Blue Regular Fit Striped Casual Shirt,top,casual,all,Blue,719,5,5,adult,women,regular,striped,unknown
